timestamp,source_type,artifact_type,domain,subdomain_count,subdomain_age_days,domain_reputation_score,cvss_base_score,exploit_availability,exploit_maturity,cve_age_days,exposure_frequency,leak_severity,has_credentials,paste_site_mentions,ct_log_anomaly,ssl_days_remaining,open_ports_count,service_version_outdated,dns_record_type_count,is_wildcard_dns,github_leak_count,anomaly_score,exposure_velocity,risk_score,leak_severity_encoded,exploit_maturity_encoded,source_CT_Log,source_CVE,source_DNS,source_GitHub,source_Paste,artifact_API_Key,artifact_CVE_Entry,artifact_Cert_Anomaly,artifact_Certificate,artifact_Config,artifact_Config_Dump,artifact_Credential_Leak,artifact_DNS_Record,artifact_Data_Dump,artifact_Exploit_Code,artifact_PII_Leak,artifact_Password,artifact_Secret_Token,artifact_Source_Code,artifact_Subdomain,artifact_Vulnerability,artifact_Wildcard_Cert,artifact_Wildcard_Entry,artifact_Zone_Transfer,domain_encoded,is_outlier
2025-05-21 17:34:38,CVE,Exploit_Code,cyberdyne.systems,7,403.0,0.228,7.2,1,POC,39.0,1,Medium,0,0.0,0,305.0,3.0,0,2,0,0,0.0,0.62,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0
2026-03-05 08:05:47,Paste,Data_Dump,acmecorp.com,2,89.0,0.797,4.9,0,POC,24.0,5,Critical,0,6.0,0,143.0,4.0,0,3,1,0,0.0,11.32,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-07-21 06:37:54,CT_Log,Wildcard_Cert,hooli.com,2,156.0,0.566,5.2,0,POC,125.0,1,Medium,0,0.0,0,88.0,4.0,0,4,0,0,0.0,0.01,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0
2025-08-29 12:24:38,Paste,Data_Dump,cyberdyne.systems,6,18.0,0.567,4.4,1,POC,3573.0,9,High,1,4.0,0,295.0,2.0,1,7,0,0,0.0,7.85,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1
2025-09-05 13:37:08,DNS,DNS_Record,globexinc.com,6,132.0,0.831,3.0,0,POC,203.0,4,Medium,0,0.0,0,195.0,4.0,0,9,0,0,0.0,4.59,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0
2026-01-04 05:43:20,GitHub,API_Key,blackmesa.org,5,175.0,0.427,6.8,0,POC,98.0,1,Critical,1,3.0,0,108.0,6.0,0,1,0,24,0.0,0.72,2,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
2026-02-21 07:25:07,GitHub,Secret_Token,hooli.com,5,305.0,0.514,9.2,0,POC,93.0,3,Critical,1,2.0,0,277.0,2.0,0,3,1,2,0.0,1.76,2,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0
2025-12-02 06:34:30,CVE,Exploit_Code,initech.io,2,146.0,0.388,9.2,1,Functional,334.0,1,Medium,0,0.0,0,103.0,3.0,1,2,0,0,0.0,0.52,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0
2025-09-05 02:32:21,CT_Log,Certificate,umbrellacorp.org,5,142.0,0.847,2.7,0,POC,688.0,1,Medium,0,0.0,0,5.0,3.0,0,7,0,0,0.0,0.44,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0
2025-05-28 15:38:11,Paste,Config_Dump,lexcorp.com,2,396.0,0.391,6.1,0,POC,3.0,31,Low,0,4.0,0,139.0,1.0,0,3,0,0,0.0,17.72,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
2025-08-18 05:27:45,CVE,CVE_Entry,weyland-yutani.com,2,374.0,0.822,3.4,0,POC,108.0,1,High,0,0.0,0,179.0,14.0,0,2,0,0,0.0,0.98,1,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1
2026-01-27 17:26:17,GitHub,Config,weyland-yutani.com,5,47.0,0.525,3.1,0,POC,17.0,3,High,1,1.0,0,147.0,2.0,0,2,0,1,0.0,6.19,2,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0
2026-02-13 13:37:04,Paste,PII_Leak,orbitalx.space,3,4.0,0.572,4.5,0,POC,226.0,12,High,0,4.0,0,192.0,3.0,0,1,0,0,0.0,9.93,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,1
2025-06-23 11:59:21,DNS,DNS_Record,wayneenterprises.com,13,1081.0,0.426,5.0,0,POC,62.0,1,High,0,0.0,0,163.0,6.0,0,15,0,0,0.0,0.0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,1
2026-01-12 00:08:56,CT_Log,Cert_Anomaly,acmecorp.com,1,169.0,0.877,3.0,1,Functional,35.0,1,Critical,0,0.0,0,125.0,5.0,0,3,0,0,0.0,1.25,1,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-06 20:04:50,CVE,Exploit_Code,umbrellacorp.org,2,105.0,0.239,5.9,0,POC,131.0,1,Medium,1,2.0,0,342.0,8.0,0,4,0,0,0.0,0.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,0
2025-12-05 22:03:34,DNS,Wildcard_Entry,starkindustries.io,6,34.0,0.919,2.2,0,POC,957.0,2,High,0,0.0,0,185.0,13.0,0,6,0,0,0.0,2.06,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,1
2025-09-06 10:37:34,CT_Log,Certificate,hooli.com,6,451.0,0.575,6.4,0,POC,4.0,1,Medium,0,0.0,0,41.0,2.0,0,1,0,0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
2025-12-27 10:08:07,GitHub,Secret_Token,cyberdyne.systems,7,192.0,0.191,10.0,0,POC,109.0,3,Critical,1,4.0,0,169.0,2.0,0,1,0,12,0.0,3.47,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1
2026-02-26 19:03:35,CVE,Exploit_Code,globexinc.com,1,4.0,0.424,4.1,0,POC,87.0,2,Medium,0,0.0,0,235.0,4.0,0,7,0,0,0.0,1.25,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0
2026-01-23 11:33:19,GitHub,Source_Code,wayneenterprises.com,2,67.0,0.632,6.3,0,POC,51.0,5,Low,0,1.0,0,186.0,3.0,1,5,0,12,0.0,6.34,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,1
2026-02-08 02:32:37,GitHub,Source_Code,oscorptech.com,5,182.0,0.684,2.7,0,POC,412.0,1,Medium,1,4.0,0,247.0,1.0,0,7,1,4,0.0,2.3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,1
2026-03-06 14:13:33,GitHub,Config,orbitalx.space,2,232.0,0.435,6.9,0,POC,431.0,2,High,0,0.0,0,158.0,4.0,0,5,0,6,0.0,3.25,2,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
2025-11-14 20:50:41,DNS,Zone_Transfer,wayneenterprises.com,13,131.0,0.71,3.5,0,POC,28.0,1,Low,0,0.0,0,219.0,9.0,0,3,0,0,0.0,0.7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0
2025-10-23 01:34:11,CT_Log,Wildcard_Cert,starkindustries.io,5,280.0,0.537,5.3,1,POC,1476.0,1,High,0,0.0,1,72.0,2.0,0,7,0,1,0.0,1.06,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,1
2025-04-03 10:45:23,DNS,Wildcard_Entry,starkindustries.io,9,426.0,0.557,5.9,0,POC,240.0,2,High,0,0.0,0,188.0,6.0,0,7,0,0,0.0,1.67,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,0
2025-06-02 21:40:25,GitHub,Password,oscorptech.com,4,187.0,0.8,6.1,1,Functional,190.0,4,Critical,1,1.0,0,126.0,1.0,0,6,0,3,0.0,8.41,3,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,1
2025-07-15 01:35:08,DNS,Zone_Transfer,piedpiper.net,11,345.0,0.882,4.5,0,POC,128.0,1,High,0,0.0,0,291.0,9.0,0,6,0,0,0.0,1.38,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
2026-03-10 17:45:16,GitHub,API_Key,initech.io,2,176.0,0.106,9.3,0,POC,64.0,3,Critical,1,1.0,0,285.0,2.0,0,8,0,1,0.0,9.35,3,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
2025-11-30 08:26:44,GitHub,Secret_Token,weyland-yutani.com,10,11.0,0.36,7.5,1,Functional,687.0,1,Medium,1,2.0,0,208.0,3.0,0,8,0,1,0.0,0.61,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,0
2025-04-01 16:23:47,CVE,Exploit_Code,kaijuglobal.com,8,64.0,0.651,7.0,0,POC,3080.0,3,Critical,0,0.0,0,88.0,2.0,0,8,0,0,0.0,2.59,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,1
2025-08-16 03:30:21,Paste,Data_Dump,soylentgreen.co,5,56.0,0.416,4.7,0,POC,165.0,5,High,0,8.0,0,23.0,1.0,0,7,0,0,0.0,3.72,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,1
2026-03-30 20:36:40,Paste,Config_Dump,starkindustries.io,4,175.0,0.711,6.3,0,POC,297.0,1,High,1,2.0,0,203.0,1.0,0,5,0,0,0.0,1.9,2,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
2025-09-30 02:20:36,CVE,Vulnerability,oscorptech.com,5,261.0,0.601,5.5,1,Functional,128.0,2,Medium,0,0.0,0,182.0,2.0,0,5,0,0,0.0,2.53,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0
2026-03-03 11:49:08,CVE,CVE_Entry,kaijuglobal.com,15,620.0,0.299,8.2,1,Functional,70.0,1,Critical,0,0.0,0,257.0,4.0,0,5,0,0,0.0,0.94,2,3,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
2025-12-27 10:40:32,CVE,CVE_Entry,acmecorp.com,4,170.0,0.575,5.2,0,POC,136.0,1,High,0,1.0,0,79.0,8.0,0,4,0,0,0.0,1.47,1,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-27 22:11:37,GitHub,Secret_Token,starkindustries.io,1,219.0,0.329,6.8,0,POC,132.0,4,Critical,1,0.0,0,294.0,5.0,0,1,0,6,0.0,2.22,2,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,1
2025-09-06 23:47:16,GitHub,Source_Code,nakatomicorp.com,9,120.0,0.985,3.9,0,POC,10.0,3,High,0,0.0,0,112.0,4.0,0,7,0,3,0.0,3.35,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1
2025-08-27 00:11:34,DNS,DNS_Record,soylentgreen.co,19,166.0,0.388,1.4,0,POC,124.0,1,High,0,0.0,1,71.0,2.0,1,14,0,0,0.0,0.72,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,1
2025-08-21 11:29:16,DNS,DNS_Record,kaijuglobal.com,21,53.0,0.947,4.5,1,POC,142.0,1,Medium,0,1.0,0,265.0,15.0,1,7,0,0,0.0,0.26,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,1
2025-06-23 22:07:03,DNS,Subdomain,wayneenterprises.com,6,34.0,0.908,1.7,0,POC,228.0,1,Medium,0,0.0,0,228.0,22.0,0,7,0,1,0.0,0.8,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,1
2025-11-21 08:01:11,DNS,Wildcard_Entry,cyberdyne.systems,4,76.0,0.359,7.2,0,POC,532.0,2,Critical,0,1.0,0,141.0,4.0,0,13,0,1,0.0,1.6,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0
2025-07-07 05:07:52,CVE,CVE_Entry,acmecorp.com,6,618.0,0.445,9.7,1,Weaponized,6.0,3,High,0,0.0,0,203.0,4.0,1,3,0,2,0.0,1.54,2,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-17 09:45:08,CVE,Vulnerability,piedpiper.net,2,47.0,0.049,6.2,0,POC,54.0,1,High,0,74.0,1,169.0,5.0,0,2,1,0,0.0,0.71,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,1
2026-02-13 00:57:24,GitHub,Source_Code,piedpiper.net,6,40.0,0.195,6.2,0,POC,299.0,3,High,0,0.0,0,129.0,3.0,0,1,0,1,0.0,7.12,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,0
2025-06-15 19:47:06,GitHub,Config,globexinc.com,4,226.0,0.961,3.8,0,POC,18.0,6,High,0,0.0,1,165.0,5.0,0,5,0,4,0.0,11.01,1,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
2025-09-24 23:45:19,GitHub,Secret_Token,piedpiper.net,3,38.0,0.419,8.3,0,POC,172.0,8,Critical,1,3.0,0,203.0,1.0,1,3,0,7,0.0,15.49,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,1
2025-08-06 12:40:51,Paste,PII_Leak,cyberdyne.systems,4,164.0,0.247,5.5,0,POC,451.0,1,Critical,1,6.0,0,103.0,3.0,0,8,0,1,0.0,2.14,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1
2026-03-05 16:48:07,DNS,Wildcard_Entry,quantumleap.dev,4,4.0,0.874,4.9,0,POC,333.0,2,Low,0,0.0,0,120.0,3.0,0,13,0,0,0.0,1.86,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0
2025-09-15 05:42:58,GitHub,Config,oscorptech.com,1,85.0,0.933,4.4,0,POC,91.0,5,High,0,0.0,0,115.0,1.0,0,5,1,7,0.0,11.2,1,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
2025-10-17 10:44:36,CT_Log,Wildcard_Cert,nakatomicorp.com,1,271.0,0.848,4.9,0,POC,1751.0,1,Critical,0,0.0,0,104.0,5.0,0,1,1,0,0.0,0.35,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,1
2025-10-16 10:18:36,CVE,Vulnerability,soylentgreen.co,2,67.0,0.338,5.9,1,Functional,69.0,3,High,0,0.0,0,233.0,5.0,0,6,0,0,0.0,2.04,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,0
2025-07-30 05:09:18,CVE,Exploit_Code,multivac.systems,7,44.0,0.717,4.2,1,Weaponized,109.0,3,Medium,0,0.0,0,264.0,2.0,0,1,0,0,0.0,5.05,2,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0
2025-09-08 23:58:54,Paste,Config_Dump,initech.io,2,53.0,0.29,6.7,0,POC,13.0,3,Medium,1,4.0,0,227.0,3.0,0,2,0,0,0.0,2.29,2,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
2025-08-05 11:30:59,Paste,PII_Leak,globexinc.com,2,125.0,0.791,6.7,0,POC,509.0,13,Critical,1,5.0,0,217.0,1.0,0,2,0,2,0.0,21.34,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1
2025-07-08 03:55:21,DNS,Subdomain,cyberdyne.systems,6,829.0,0.711,2.3,1,POC,1416.0,3,Low,1,2.0,0,207.0,2.0,0,4,0,0,0.0,1.97,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1
2026-03-28 14:02:36,Paste,PII_Leak,nexustech.io,1,281.0,0.226,5.7,0,POC,133.0,2,Critical,0,6.0,0,235.0,2.0,0,3,0,0,0.0,1.2,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,1
2026-01-28 14:32:07,CVE,CVE_Entry,acmecorp.com,3,62.0,0.836,3.8,0,POC,78.0,5,Medium,0,1.0,0,270.0,3.0,0,2,0,0,0.0,5.61,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-07 01:14:02,CT_Log,Cert_Anomaly,piedpiper.net,3,322.0,0.437,5.9,0,POC,819.0,1,Medium,0,0.0,0,371.0,1.0,0,8,0,0,0.0,0.91,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
2025-04-08 10:11:59,DNS,Zone_Transfer,kaijuglobal.com,19,355.0,0.533,4.3,0,POC,442.0,1,Low,0,0.0,0,302.0,8.0,0,5,1,0,0.0,1.79,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1
2025-12-08 00:45:57,DNS,Wildcard_Entry,soylentgreen.co,17,310.0,0.751,3.3,0,POC,575.0,5,Low,0,0.0,0,193.0,16.0,0,11,1,1,0.0,7.18,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,1
2025-04-08 02:34:14,DNS,Subdomain,umbrellacorp.org,11,1042.0,0.76,2.4,0,POC,91.0,1,Medium,0,0.0,1,112.0,8.0,1,6,1,0,0.0,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,1
2025-09-09 16:39:04,GitHub,Source_Code,initech.io,3,95.0,0.623,4.1,0,POC,30.0,4,High,0,0.0,0,248.0,4.0,0,2,0,28,0.0,5.41,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1
2026-03-22 17:46:17,CVE,Vulnerability,cyberdyne.systems,1,61.0,0.311,5.6,0,POC,125.0,2,Medium,0,0.0,0,201.0,1.0,0,8,0,1,0.0,1.04,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0
2026-01-08 13:43:30,Paste,Config_Dump,wayneenterprises.com,4,136.0,0.826,3.1,0,POC,45.0,5,Low,1,9.0,0,286.0,4.0,0,8,0,0,0.0,5.6,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1
2026-03-04 12:35:36,GitHub,Source_Code,starkindustries.io,7,82.0,0.992,3.2,0,POC,1769.0,12,Low,0,1.0,1,253.0,1.0,0,3,0,10,0.0,16.65,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,1
2026-01-19 08:23:45,DNS,Zone_Transfer,weyland-yutani.com,57,112.0,0.47,3.0,1,POC,923.0,1,Medium,0,0.0,0,188.0,7.0,0,9,0,0,0.0,1.41,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,1
2025-07-08 14:18:52,DNS,Wildcard_Entry,nexustech.io,11,266.0,0.888,3.3,1,POC,13.0,3,High,0,0.0,0,119.0,14.0,0,14,1,0,0.0,4.02,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,1
2025-08-21 01:50:44,GitHub,Source_Code,initech.io,2,62.0,0.366,6.0,0,POC,332.0,1,High,0,0.0,1,268.0,3.0,1,2,0,1,0.0,2.5,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0
